,id,place,weight_lbs,grower_name,city,state_prov,country,gpc_site,seed_mother,pollinator_father,ott,est_weight,pct_chart,variety,dataset_id,weight_kg,weight_class
11519,2020-P,1048,357.2896689,"Beres, Mark",,Oregon,United States,Baumans Farm Giant Pumpkin Weigh-off,1697.5 Sherwood,Self,227.58120249143693,417.8951654,0.0,Atlantic Giant,1,162.0637354956888,light
11520,2017-P,365,1182.1397320714048,"Hoomis, George & MaryAnn",Pleasant Hill,Oregon,United States,Baumans Farm Giant Pumpkin Weigh-off,1469 Marshall,1040 Kristensen,369.2689235482415,1165.4784733374936,5.318905461618405,Spirit,1,536.2091253497326,heavy
11521,2016-P,1151,505.22690111512514,"Alves, Michael",Lexington,South Carolina,United States,Yadkin Valley Pumpkin Weigh-off,1399 Christenson,self,299.9376135649845,546.7322321003174,0.0,Prizewinner,1,229.16688053061185,medium
11522,2021-P,EXH,1290.289791570795,"Wellington, Phil",Little Valley,New York,United States,Roberts Family Farms,1514 Slone,,407.9104225551844,1356.802446127842,0.0,Early Giant,1,585.26512713818,heavy
11523,2018-P,1444,286.1383502705863,"Hodge, Larry",North Chittenden,Vermont,United States,Vermont Growers Weigh-off,718 Morgan,self,231.2401243221728,258.4271249,9.083079938371622,Jack O'Lantern,1,129.79006657593575,light
11525,2016-P,609,1009.1509268610832,"Fletcher, Ray",Bellevue,Nebraska,United States,Great Downtown Pumpkin Festival,1734 S Clemente,1734 S Clemente,348.5186995824424,900.9582013041436,14.126280880029134,Blue Hubbard,1,457.74278721677246,heavy
11527,2018-P,1251,410.0512093877075,"Kearns, Kevin",Elk Grove,California,United States,Elk Grove Giant Pumpkin Festival,,,266.67535682537147,412.16984238648143,0.0,Dill's Atlantic,1,185.99594816858902,light
11529,2021-P,441,1046.642696189373,"Platte, Joe",Cole Camp,Missouri,United States,Republic Pumpkin Daze,2114 Wallace,2416.5 Hast,292.16113977746414,588.2128667545643,81.35473707520663,Champion,1,474.7487538499301,heavy
11531,2014-P,837,719.8587326072286,"Johnson, Tim and Ginny",Huron,Ohio,United States,Oakland Nursery Weigh-off,1670 Parks,1161 Checkon,292.4069604,643.6678029636332,7.965832967763431,Autumn Gold,1,326.522162240778,medium
11532,2018-P,1221,420.9524260144066,"Rainer, Michael",Wien,Vienna,Austria,Tharinger Meisterschaft,1100 Kristensen,1916 Barron,264.13455494582774,426.9080181422243,0.0,Big Max,1,190.94065282072674,light
11533,2017-P,455,1103.4583516337602,"Wortman, Dennis",Johnton,Rhode Island,United States,SNGPG Frerichs Farm Weigh-off,816 Gansert,,381.64910656358353,1277.6265746691215,0.0,Atlantic Giant,1,500.5198806342606,heavy
11534,2018-P,EXH,422.1165652591954,"Schnoor, Craig",Scottsdale,Arizona,United States,Carefree Enchanted Pumpkin Weigh-off,1502 Wallace,selfed,251.5373257457194,411.8721174807174,9.120835896158678,Jack O'Lantern,1,191.46869706904894,light
11535,2014-P,629,853.9755842456406,"Powell, Richard, Sue",Streator,Illinois,United States,Siegels Cottonwood Farms,1734 Steil,1985 Miller,348.6647151483118,906.4800375336029,0.0,Jack O'Lantern,1,387.3564932091486,medium
11536,2021-P,733,670.6504827277879,"Engel, Shannon",Kawkawlin,Michigan,United States,Central Great Lakes Weigh-off,,,315.49575315087344,677.4955789071772,0.0,Prizewinner,1,304.20169376146276,medium
11537,2013-P,414,1000.1409988003152,"Bianchi, Lorenzo",Fairview,Montana,United States,Ronan Harvest Festival,1872 Wallace,1649 Lancaster,362.38632409407296,1104.3701769579634,0.0,Atlantic Giant,1,453.65595592783257,heavy
11538,2017-P,237,1366.7486380819714,"Walsh, Mike",enumclaw,Washington,United States,Washington State Fair,1792 Holland,1713 Holland,415.3313027901574,1545.365993534852,0.0,Dill's Atlantic,1,619.9462482448776,heavy
11539,2018-P,1235,459.0194191185152,"Johnson, Terry",Fremont,California,United States,Elk Grove Giant Pumpkin Festival,621 Gantnez,self,302.65030674161466,670.1655821142956,0.0,Casper,1,208.20753635680555,light
11540,2017-P,505,1017.0802189592024,"Thayer, Harrison",Fort Morgan,Colorado,United States,Nicks Garden Center Weigh-off,1985 Miller,1367 New,357.7140198445858,1082.8101945803412,0.0,Rouge Vif d’Etampes,1,461.33945067814255,heavy
11541,2015-P,1356,390.5403795671365,"Gibson, Alan and Joan",Wynne,Arkansas,United States,Republic Pumpkin Daze,,,0.0,0.0,0.0,Autumn Gold,1,177.14599184861657,light
11542,2019-P,1503,198.8443875174464,"Smythe, James",Cascade,Iowa,United States,Ryan Norlin Giant Pumpkin Weigh-off,,,0.0,0.0,0.0,Autumn Gold,1,90.19422342281354,light
11543,2013-P,856,572.0976675460796,"Mosher, Andrew",St. Marys,Pennsylvania,United States,PGPGA Great Pumpkin Weigh-off,Sperry,Revier,301.86351862525606,615.7042148171844,0.0,Casper,1,259.49892521756135,medium
11545,2021-P,199,1344.4848306533008,"Goodwin, Vaughn",Griffith,Indiana,United States,Wassons Nursery Weigh-off,872 Kisamore,Self,362.8866769734104,1308.4424665675588,4.822446067886176,Dill's Atlantic,1,609.847563305692,heavy
11546,2021-P,183,1329.8949748772943,"LeBlanc, Barry",Napa,California,United States,Elk Grove Giant Pumpkin Festival,1594 Leonardo,1659.5 Miller,422.6662691086632,1391.345997,0.0,Prizewinner,1,603.2297214445417,heavy
11547,2021-P,926,529.0291381582524,"Gouin, Paul",West Paris,Maine,United States,Damariscotta Pumpkinfest and Regatta Weigh-off,,Self,268.28173300201604,387.4039640188908,30.664529284174257,Autumn Gold,1,239.96338483547802,medium
11548,2018-P,1272,395.4173328916944,"New, Chad",Alexandria,Indiana,United States,Wassons Nursery Weigh-off,,,237.53073525562576,365.77638935772114,10.064002982969978,Jack O'Lantern,1,179.35813886100945,light
11549,2018-P,1569,159.90154889693443,"Cooper, Brett",Covington Twp.,Pennsylvania,United States,Grims Orchard and Family Farms,1323 Givens,1323 Givens,174.6517803883497,142.57037858216944,15.195950093296451,Casper,1,72.53006336725828,light
11550,2015-P,1061,640.9353429047401,"Piper,Marilyn",,Ohio,United States,Oakland Nursery Weigh-off,1964 LIGGETT,1985 MILLER,318.1183166450316,628.1546292235549,0.0,Howden,1,290.72314405884686,medium
11551,2019-P,324,1157.87528907232,"Platte, Joe",Charlotte,Michigan,United States,Michigan State Fair Weigh-off,1901 Larsen,1911 Urena,,1204.4184135949456,3.8588240997320185,Connecticut Field,1,525.2029681208917,heavy
11552,2014-P,1511,246.87668960367796,"Seelow, Courtney",Castleton,Vermont,United States,Vermont Growers Weigh-off,1495 Bresnick,,204.26568777542585,198.90539433251112,22.968453779051977,Howden,1,111.98129139071149,light
11554,2017-P,895,660.9787937719993,"Lanterman, Jack",Perry,Iowa,United States,Ryan Norlin Giant Pumpkin Weigh-off,1340C&P UOW,Sibbed,,682.1671169959565,0.0,Champion,1,299.8146930246287,medium
11555,2015-P,1347,412.9387104320117,"Kovachic, Carol",west chazy,New York,United States,The Great Pumpkin Farm World Pumpkin Weigh-off,964,open,260.6069866310376,433.9996300016365,2.893939543738787,Casper,1,187.30569554227705,light
11556,2014-P,608,936.8492528498888,"Magnuson/Schramel, Jim/Lisa",Courtland,Virginia,United States,Yadkin Valley Pumpkin Weigh-off,1530 Gehweller,open,337.6229361158472,929.6855430721752,0.0,Jack O'Lantern,1,424.94732629868673,medium
11557,2014-P,1077,569.3826685863262,"Spady, Roy",,California,United States,Elk Grove Giant Pumpkin Festival,,,0.0,0.0,0.0,Autumn Gold,1,258.2674234094089,medium
11558,2015-P,1475,314.4274269,"Nelson, Christy",Big Rock,Illinois,United States,Siegels Cottonwood Farms,open,open,232.27036332827373,346.1939014,0.0,Howden,1,142.6217654224248,light
11559,2019-P,1168,413.28878995809583,"Hettrick, Drew",Armada,Michigan,United States,Red Barn Farms Giant Yooper Pumpkin Weighoff,1599 Hoornstra,open,253.43123724200055,376.25942102835256,0.0,Big Moose,1,187.4644888146726,light
11560,2017-P,123,1445.342398,"seamons, jim",Nekoosa,Wisconsin,United States,Wisconsin Dells Farmer Market,2036 Glaiser,2145 McMullan,431.2345535876151,1549.438842713629,0.0,Early Giant,1,655.595748993616,heavy
11561,2015-P,884,785.4604999060896,"Miller, Scott",Notsure,Vermont,United States,Vermont Growers Weigh-off,1330 Keys,1832.5 Midthun,318.2636655295696,835.9666685,0.0,Big Max,1,356.278599073403,medium
11564,2015-P,EXH,1420.8297409649422,"Bobier, William",Niles,Michigan,United States,Harnica Farms Great Pumpkin Weigh-off,2323 Meier,2032 Mathison,402.19192982987744,1178.4845529216286,19.49366944496382,Early Giant,1,644.47700386377,heavy
11565,2014-P,1393,345.4486412666209,"Barrron, Don",Aberdeen,South Dakota,United States,Southeast South Dakota Weigh-off,Atlantic Dill,,233.13643687849583,336.11719400999004,0.0,Big Max,1,156.69274008940909,light
11568,2015-P,1140,597.8424337,"Richardson, Dean",Alexandria,Indiana,United States,Indiana State Fair Giant Pumpkin Weigh-off,,,297.7424112232006,611.5258300423116,5.013677534205762,Blue Hubbard,1,271.1765451868504,medium
11569,2018-P,1027,633.1124918269079,"Kruszyna, Daniel",,California,United States,Safeway World Championship Pumpkin Weigh-Off,,,0.0,0.0,0.0,Casper,1,287.1747613927508,medium
11570,2016-P,817,687.9101539269377,"Torresdal, Kyle",Toledo,Washington,United States,Elysian Giant Pumpkin Weigh-off,1999 Daletas 2016,self,304.8079172,693.8735849656387,6.094415719505332,Big Max,1,312.0305425400275,medium
11571,2013-P,1406,138.91857500632491,"Kolb, Sarah",,Utah,United States,Thanksgiving Point,,,0.0,0.0,0.0,Atlantic Giant,1,63.01235427426893,light
11572,2018-P,DMG,1323.668996722599,"King, Dave",Grand Rapids,Michigan,United States,Central Great Lakes Weigh-off,1520 Carter,2307 Wallace,399.2578512,1357.7492657983703,3.0456092265099217,Big Moose,1,600.4056675613972,heavy
11573,2013-P,475,928.8796972825994,"Wagner, Dan",Kawkawlin,Michigan,United States,Harnica Farms Great Pumpkin Weigh-off,1725 Sweet,1495 Stelts,356.2893298955411,925.5704739,1.9275870927715677,Dill's Atlantic,1,421.33239964980885,medium
11575,2016-P,382,1210.7289496720311,"Beres, Mark",Vancouver,Washington,United States,Country Farm and Feed,687 Barker,1625 Gantner,379.65600313102726,1184.384305526646,2.0306236366902484,Big Moose,1,549.176965739636,heavy
11576,2018-P,383,1253.2852414158883,"Duffy, Bob",Black River Falls,Wisconsin,United States,Nekoosa Giant Pumpkin Fest,1914.5 Spurry,1624.5 Connolly,404.51911069241913,1367.8008549659955,0.0,Wolf,1,568.4801592243156,heavy
11577,2015-P,1243,519.0120676767485,"Walsh, Mike",,Michigan,United States,Central Great Lakes Weigh-off,1655 Harnica,1865 Harnica,276.7291905730688,476.6215759583065,3.051593623834261,Champion,1,235.4197218016317,medium
11578,2013-P,1413,147.6458901909498,"Deck, Rich",Oconomowoc,Wisconsin,United States,Cedarburg Wine and Harvest Festival,1290 Piorer,open,192.01059757855472,143.9692182521929,0.0,Wolf,1,66.97099462349331,light
11579,2018-P,158,1406.552497,"James, Candace & Steve",Westford,Massachusetts,United States,SNGPG Frerichs Farm Weigh-off,1436 Pappas,1914 Sperry,389.0802323,1397.513824685057,,Blue Hubbard,1,638.000960219224,heavy
11580,2021-P,991,428.800597396196,"Smarsh, Paul & Hanna",lancaster,Kentucky,United States,Kentucky State Fair Largest Pumpkin Contest,781 Biggs,Open,262.0411920604675,387.4255121045855,13.532849710959876,Big Max,1,194.50052057413532,light
11581,2016-P,825,789.2423402699973,"Podraza, Dr. Jeff",Romeoville,Illinois,United States,Siegels Cottonwood Farms,2145 McMullen,,313.37530655598863,661.1363574897924,12.621134447264366,Big Moose,1,357.9940116077486,medium
11582,2019-P,1266,309.4462851817447,"Leland, Neal",Sumner,Washington,United States,Elysian Giant Pumpkin Weigh-off,1689 Barron,Open,220.53251042915065,298.1185245328044,6.0113249127344766,Dill's Atlantic,1,140.36235938815796,light
11583,2017-P,1191,374.09226244095095,"Arnold, Caylei",Bloomfield,Iowa,United States,Bloomfield Giant Pumpkin Bash,1042.5 Davis,Open,0.0,0.0,0.0,Jack O'Lantern,1,169.68525750511583,light
11584,2014-P,EXH,1663.0202116080038,"Horton, Wilbur",,Pennsylvania,United States,Ohio Valley Giant Pumpkin Growers Weigh-off,2009 Wallace,1676.5 Daletas,442.6828385064147,1586.0266177350184,,Howden,1,754.3326638236977,heavy
11585,2017-P,849,686.3397832141088,"Deck, Richard",Santa Rosa,California,United States,National Heirloom Exposition,,,289.39353688844653,,9.968957493378362,Connecticut Field,1,311.31823494765405,medium
11587,2017-P,846,740.6715664,"Freeman, James",Saegertown,Pennsylvania,United States,PGPGA Great Pumpkin Weigh-off,,,353.0503012354797,815.9852512,0.0,Spirit,1,335.9626971465088,medium
11588,2014-P,1388,356.4097943014313,"Wintoub, Frank",Ipswich,Massachusetts,United States,Durham Fair Weigh-Off,1756 Lancaster,1746 Lancaster,239.55086994506047,359.0397337734097,,Big Max,1,161.66463141677482,light
11589,2016-P,DMG,882.8615740221737,"Hoefler, Norbert",,Vienna,Austria,Austrian Weigh-off,,,340.2240766639984,842.8847134546102,0.0,Blue Hubbard,1,400.45894708386584,medium
11590,2014-P,602,950.6405475500532,"Lovitt, Gary",Barnesville,Ohio,United States,Barnesville Pumpkin Festival,Jutras 1385,Jutras 1306,340.2494875913821,838.5967410333236,,Howden,1,431.2029472443237,medium
11592,2015-P,834,819.5105332387891,"Doucet, John & Breanne",Dallas,Oregon,United States,Baumans Farm Giant Pumpkin Weigh-off,1384 Cope,861 Mignola,,807.7060452606993,0.0,Spirit,1,371.7234217928488,medium
11593,2017-P,EXH,319.3119253017474,"Thibeault, Jason",Warren,Oregon,United States,Terminator,436 Possert,Open,240.76704007630423,318.18678253584915,2.9672815777084445,Jack O'Lantern,1,144.83733482147022,light
11595,2015-P,1689,139.5716661172184,"Stoddard, Mike",Suring,Wisconsin,United States,Cedarburg Wine and Harvest Festival,351 Gantner,open,187.6355511008009,143.62756263863105,0.0,Wolf,1,63.30859117744133,light
11596,2013-P,656,686.3316808146061,"Wagner, Dan",Sheridan,Oregon,United States,Terminator,1778.5 Daletas,1676.5 Daletas,,668.1854605285747,3.9481033365890497,Champion,1,311.3145597640588,medium
11597,2014-P,1016,628.7083832267368,"TEAM, Gantner/ Bird",Blakesburg,Iowa,United States,Ryan Norlin Giant Pumpkin Weigh-off,669 Bastian,903 Boelman,302.2996764173922,676.3321501947386,0.0,Prizewinner,1,285.177092964582,medium
11600,2015-P,248,1364.316599695394,"Daletas, Steve",Fairfield,Connecticut,United States,Durham Fair Weigh-Off,1204 Leonzi,self,403.7412245083793,1242.5930274286757,0.0,Big Moose,1,618.8430950890331,heavy
11602,2014-P,766,755.1385411791891,"Kathy, Miller",Decorah,Iowa,United States,Ryan Norlin Giant Pumpkin Weigh-off,,,0.0,0.0,0.0,Rouge Vif d’Etampes,1,342.52480117055075,medium
11603,2019-P,1631,96.06861488878276,"Pantano, James",Minerva,Ohio,United States,Barnesville Pumpkin Festival,,,0.0,0.0,0.0,Rouge Vif d’Etampes,1,43.57595516463275,light
11606,2014-P,1238,420.8384901260843,"McCracken, Alex",Arvada,Colorado,United States,Nicks Garden Center Weigh-off,1220 Johnson,1725 Harp,253.33595533956984,454.1654909972891,0.0,Early Giant,1,190.88897241327084,light
11607,2014-P,295,1203.6812985373697,"Wortman, Dennis",Lake Forest,Illinois,United States,Siegels Cottonwood Farms,975 Kopp,self,0.0,0.0,0.0,Wolf,1,545.9802075661626,heavy
11609,2018-P,1505,231.54152782306213,"Johnson, Tim and Ginny",North Canton,Ohio,United States,Ohio Valley Giant Pumpkin Growers Weigh-off,,,210.11816388662825,214.1366466182375,1.971815007175584,Cinderella,1,105.0253846883184,light
11611,2021-P,1224,183.15924916449552,"Teichmann, Erik",,Lower Austria,Austria,Austrian Weigh-off,,,219.7387780984944,220.35473036306863,0.0,Cinderella,1,83.07957014702185,light
11612,2018-P,969,612.6792293739812,"Lancaster, Woodrow",lancaster,Kentucky,United States,Roberts Family Farms,377 Broulliod 15,Open,307.18168780992653,637.4485317923081,0.0,Blue Hubbard,1,277.9063970102029,medium
11614,2017-P,EXH,139.02884766974785,"Platte, Joe",Praire Grove,Illinois,United States,Kenosha Fall Festival,,,184.5409248,156.1925240369539,0.0,Connecticut Field,1,63.06237307221627,light
11615,2019-P,1405,263.2971983383539,"Fellner, Johanna",,Lower Austria,Austria,Gartenbauschule Langenlois,,,232.77299046997533,274.5899784594521,0.0,Autumn Gold,1,119.42950278869061,light
11617,2015-P,1669,158.15224957252497,"Adams, Bruce",Enumclaw,Washington,United States,Skagit Valley Giant Pumpkin Festival,,,188.91528026540968,164.01800371654832,0.0,Rouge Vif d’Etampes,1,71.73659518810075,light
11619,2014-P,1497,243.98947557081647,"Holbrooks, Jesse",Highland,Utah,United States,Thanksgiving Point,,,227.03727277469028,253.0589830539931,,Spirit,1,110.67167420311777,light
11620,2017-P,1517,113.85268911539583,"Thompson, Dan",vernal,Utah,United States,Thanksgiving Point,,,167.1114573,135.3975410640753,0.0,Atlantic Giant,1,51.642668961230626,light
11621,2019-P,1451,215.6576017810592,"Tafuri, Ronald",Nobleboro,Maine,United States,Damariscotta Pumpkinfest and Regatta Weigh-off,,,206.1771188207927,183.0872472989118,14.33781042049826,Early Giant,1,97.8205629070742,light
11622,2019-P,879,610.2858153057928,"Green, Jean",Maria Stien,Ohio,United States,Oakland Nursery Weigh-off,1488.5 Theil,2003 Haist,283.5497288115624,563.9238394765733,17.216067509444738,Blue Hubbard,1,276.82076353618515,medium
11623,2017-P,823,756.5947116597519,"Eppserson, Gregory",Cheswick,Pennsylvania,United States,Ohio Valley Giant Pumpkin Growers Weigh-off,2058.5 Rose,Open,318.43571865619344,683.2348163481174,5.142609876130056,Cinderella,1,343.18530845117016,medium
11624,2015-P,805,856.0885882,"Horton, Wilbur",West Allis,Wisconsin,United States,Nekoosa Giant Pumpkin Fest,1750.5 Martin,1882 Gehweiler,,811.2041824956381,1.0052602364463972,Champion,1,388.3149348988144,medium
11625,2019-P,1001,508.1121220297261,"Brent, JR",El Granada,California,United States,California State Giant Pumpkin Weigh-off,,,244.3798325769757,325.6683739857471,,Atlantic Giant,1,230.4755936557075,medium
11626,2021-P,856,615.4996027006999,"Companion, Kevin",Susquehanna,Pennsylvania,United States,PGPGA Great Pumpkin Weigh-off,1980 Holcomb,1896 Greathouse,285.6995411,552.4153372,9.223247632534235,Champion,1,279.18569578821587,medium
11627,2020-P,705,786.6772473442603,"Smarsh, Paul & Hanna",West Jordan,Utah,United States,Hee Haw Farms,2363 holland,2152 gantner,328.5928338000592,776.7966003505517,0.0,Jack O'Lantern,1,356.8305059773777,medium
11628,2019-P,397,1169.0897878435223,"Dunn, Chris",Blaine,Minnesota,United States,Stillwater Harvestfest,,,358.85631120122537,1036.9721700403293,14.570442941504592,Big Moose,1,530.289775047519,heavy
11629,2017-P,668,834.5208253353534,"Walijewski, Jeremy",Alexandria,Indiana,United States,Indiana State Fair Giant Pumpkin Weigh-off,1007 Hodge,1824 Shenoha,350.06610697012906,859.8523068994716,2.859553409309406,Prizewinner,1,378.53197020551363,medium
11630,2020-P,716,702.0318952468323,"Patterson, McKinley",Grand Rapids,Michigan,United States,Central Great Lakes Weigh-off,Unknown,Open,332.3799007,765.4789141914326,0.0,Casper,1,318.43605142880114,medium
